h3_cell,hour,violation_count,lat,lon,location,day_of_week,baseline_count,speed_drop,ccis,status,color
86618921fffffff,23,176,12.9873604,77.7357959,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",3,53,10.0,176.0,critical,#FF4B4B
86618921fffffff,23,176,12.9873604,77.7357959,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",4,8,10.0,176.0,critical,#FF4B4B
86618921fffffff,23,176,12.9873604,77.7357959,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",5,22,10.0,176.0,critical,#FF4B4B
86618922fffffff,0,25,12.8966849,77.7200527,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,6,10.0,25.0,critical,#FF4B4B
86618922fffffff,0,25,12.8966849,77.7200527,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",1,4,10.0,25.0,critical,#FF4B4B
86618922fffffff,0,25,12.8966849,77.7200527,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",2,5,10.0,25.0,critical,#FF4B4B
86618922fffffff,0,25,12.8966849,77.7200527,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,3,10.0,25.0,critical,#FF4B4B
86618922fffffff,0,25,12.8966849,77.7200527,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,4,10.0,25.0,critical,#FF4B4B
86618922fffffff,0,25,12.8966849,77.7200527,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,2,10.0,25.0,critical,#FF4B4B
86618922fffffff,0,25,12.8966849,77.7200527,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,1,10.0,25.0,critical,#FF4B4B
86618922fffffff,1,26,12.8967038,77.7200246,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,6,10.0,26.0,critical,#FF4B4B
86618922fffffff,1,26,12.8967038,77.7200246,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",1,6,10.0,26.0,critical,#FF4B4B
86618922fffffff,1,26,12.8967038,77.7200246,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,2,10.0,26.0,critical,#FF4B4B
86618922fffffff,1,26,12.8967038,77.7200246,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,7,10.0,26.0,critical,#FF4B4B
86618922fffffff,1,26,12.8967038,77.7200246,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,1,10.0,26.0,critical,#FF4B4B
86618922fffffff,1,26,12.8967038,77.7200246,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,4,10.0,26.0,critical,#FF4B4B
86618922fffffff,2,13,12.8964759,77.7199171,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,7,8.57,11.14,critical,#FF4B4B
86618922fffffff,2,13,12.8964759,77.7199171,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",1,1,10.0,13.0,critical,#FF4B4B
86618922fffffff,2,13,12.8964759,77.7199171,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",2,3,10.0,13.0,critical,#FF4B4B
86618922fffffff,2,13,12.8964759,77.7199171,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,2,10.0,13.0,critical,#FF4B4B
86618922fffffff,3,26,12.8876551,77.7384759,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",0,2,10.0,26.0,critical,#FF4B4B
86618922fffffff,3,26,12.8876551,77.7384759,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",1,3,10.0,26.0,critical,#FF4B4B
86618922fffffff,3,26,12.8876551,77.7384759,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",2,6,10.0,26.0,critical,#FF4B4B
86618922fffffff,3,26,12.8876551,77.7384759,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",3,1,10.0,26.0,critical,#FF4B4B
86618922fffffff,3,26,12.8876551,77.7384759,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",4,7,10.0,26.0,critical,#FF4B4B
86618922fffffff,3,26,12.8876551,77.7384759,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",6,7,10.0,26.0,critical,#FF4B4B
86618922fffffff,4,21,12.8967081,77.7200179,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,6,10.0,21.0,critical,#FF4B4B
86618922fffffff,4,21,12.8967081,77.7200179,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",1,1,10.0,21.0,critical,#FF4B4B
86618922fffffff,4,21,12.8967081,77.7200179,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",2,2,10.0,21.0,critical,#FF4B4B
86618922fffffff,4,21,12.8967081,77.7200179,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,3,10.0,21.0,critical,#FF4B4B
86618922fffffff,4,21,12.8967081,77.7200179,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,2,10.0,21.0,critical,#FF4B4B
86618922fffffff,4,21,12.8967081,77.7200179,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,2,10.0,21.0,critical,#FF4B4B
86618922fffffff,4,21,12.8967081,77.7200179,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,5,10.0,21.0,critical,#FF4B4B
86618922fffffff,5,33,12.8967251,77.7200227,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,4,10.0,33.0,critical,#FF4B4B
86618922fffffff,5,33,12.8967251,77.7200227,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",1,3,10.0,33.0,critical,#FF4B4B
86618922fffffff,5,33,12.8967251,77.7200227,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,3,10.0,33.0,critical,#FF4B4B
86618922fffffff,5,33,12.8967251,77.7200227,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,9,10.0,33.0,critical,#FF4B4B
86618922fffffff,5,33,12.8967251,77.7200227,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,7,10.0,33.0,critical,#FF4B4B
86618922fffffff,5,33,12.8967251,77.7200227,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,7,10.0,33.0,critical,#FF4B4B
86618922fffffff,6,20,12.8967625,77.7199505,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,2,10.0,20.0,critical,#FF4B4B
86618922fffffff,6,20,12.8967625,77.7199505,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",1,8,10.0,20.0,critical,#FF4B4B
86618922fffffff,6,20,12.8967625,77.7199505,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",2,2,10.0,20.0,critical,#FF4B4B
86618922fffffff,6,20,12.8967625,77.7199505,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,2,10.0,20.0,critical,#FF4B4B
86618922fffffff,6,20,12.8967625,77.7199505,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,5,10.0,20.0,critical,#FF4B4B
86618922fffffff,6,20,12.8967625,77.7199505,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,1,10.0,20.0,critical,#FF4B4B
86618922fffffff,7,6,12.8966139,77.720004,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,3,10.0,6.0,monitor,#FFA500
86618922fffffff,7,6,12.8966139,77.720004,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,2,10.0,6.0,monitor,#FFA500
86618922fffffff,7,6,12.8966139,77.720004,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,1,10.0,6.0,monitor,#FFA500
86618922fffffff,8,5,12.8966989,77.7199836,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",2,1,10.0,5.0,monitor,#FFA500
86618922fffffff,8,5,12.8966989,77.7199836,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,2,10.0,5.0,monitor,#FFA500
86618922fffffff,8,5,12.8966989,77.7199836,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,1,10.0,5.0,monitor,#FFA500
86618922fffffff,8,5,12.8966989,77.7199836,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,1,10.0,5.0,monitor,#FFA500
86618922fffffff,9,4,12.8966922,77.7199382,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",2,1,10.0,4.0,monitor,#FFA500
86618922fffffff,9,4,12.8966922,77.7199382,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,1,10.0,4.0,monitor,#FFA500
86618922fffffff,9,4,12.8966922,77.7199382,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,2,10.0,4.0,monitor,#FFA500
86618922fffffff,19,10,12.8966294,77.7199022,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,2,10.0,10.0,critical,#FF4B4B
86618922fffffff,19,10,12.8966294,77.7199022,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",1,1,10.0,10.0,critical,#FF4B4B
86618922fffffff,19,10,12.8966294,77.7199022,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,1,10.0,10.0,critical,#FF4B4B
86618922fffffff,19,10,12.8966294,77.7199022,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,2,10.0,10.0,critical,#FF4B4B
86618922fffffff,19,10,12.8966294,77.7199022,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,4,10.0,10.0,critical,#FF4B4B
86618922fffffff,20,10,12.8969699,77.7201953,"Varthur Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",1,1,10.0,10.0,critical,#FF4B4B
86618922fffffff,20,10,12.8969699,77.7201953,"Varthur Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",3,4,10.0,10.0,critical,#FF4B4B
86618922fffffff,20,10,12.8969699,77.7201953,"Varthur Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",5,5,10.0,10.0,critical,#FF4B4B
86618922fffffff,21,2,12.8964736,77.7201158,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,2,0.0,0.0,green,#00CC66
86618922fffffff,22,16,12.8966634,77.7199838,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",0,1,10.0,16.0,critical,#FF4B4B
86618922fffffff,22,16,12.8966634,77.7199838,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,6,10.0,16.0,critical,#FF4B4B
86618922fffffff,22,16,12.8966634,77.7199838,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,2,10.0,16.0,critical,#FF4B4B
86618922fffffff,22,16,12.8966634,77.7199838,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,7,10.0,16.0,critical,#FF4B4B
86618922fffffff,23,31,12.8966473,77.7199393,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",1,1,10.0,31.0,critical,#FF4B4B
86618922fffffff,23,31,12.8966473,77.7199393,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",2,5,10.0,31.0,critical,#FF4B4B
86618922fffffff,23,31,12.8966473,77.7199393,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",3,7,10.0,31.0,critical,#FF4B4B
86618922fffffff,23,31,12.8966473,77.7199393,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",4,6,10.0,31.0,critical,#FF4B4B
86618922fffffff,23,31,12.8966473,77.7199393,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",5,7,10.0,31.0,critical,#FF4B4B
86618922fffffff,23,31,12.8966473,77.7199393,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)",6,5,10.0,31.0,critical,#FF4B4B
866189247ffffff,0,400,12.9161947,77.6385188,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0,21,10.0,400.0,critical,#FF4B4B
866189247ffffff,0,400,12.9161947,77.6385188,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,65,10.0,400.0,critical,#FF4B4B
866189247ffffff,0,400,12.9161947,77.6385188,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,66,10.0,400.0,critical,#FF4B4B
866189247ffffff,0,400,12.9161947,77.6385188,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",3,42,10.0,400.0,critical,#FF4B4B
866189247ffffff,0,400,12.9161947,77.6385188,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",4,45,10.0,400.0,critical,#FF4B4B
866189247ffffff,0,400,12.9161947,77.6385188,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",5,40,10.0,400.0,critical,#FF4B4B
866189247ffffff,0,400,12.9161947,77.6385188,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",6,121,10.0,400.0,critical,#FF4B4B
866189247ffffff,1,245,12.916376,77.6380682,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0,29,10.0,245.0,critical,#FF4B4B
866189247ffffff,1,245,12.916376,77.6380682,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,15,10.0,245.0,critical,#FF4B4B
866189247ffffff,1,245,12.916376,77.6380682,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,43,10.0,245.0,critical,#FF4B4B
866189247ffffff,1,245,12.916376,77.6380682,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",3,19,10.0,245.0,critical,#FF4B4B
866189247ffffff,1,245,12.916376,77.6380682,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",4,17,10.0,245.0,critical,#FF4B4B
866189247ffffff,1,245,12.916376,77.6380682,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",5,76,10.0,245.0,critical,#FF4B4B
866189247ffffff,1,245,12.916376,77.6380682,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",6,46,10.0,245.0,critical,#FF4B4B
866189247ffffff,2,158,12.9122619,77.6258839,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0,9,10.0,158.0,critical,#FF4B4B
866189247ffffff,2,158,12.9122619,77.6258839,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,18,10.0,158.0,critical,#FF4B4B
866189247ffffff,2,158,12.9122619,77.6258839,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,51,10.0,158.0,critical,#FF4B4B
866189247ffffff,2,158,12.9122619,77.6258839,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",3,25,10.0,158.0,critical,#FF4B4B
866189247ffffff,2,158,12.9122619,77.6258839,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",4,29,10.0,158.0,critical,#FF4B4B
866189247ffffff,2,158,12.9122619,77.6258839,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",5,5,10.0,158.0,critical,#FF4B4B
866189247ffffff,2,158,12.9122619,77.6258839,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",6,21,10.0,158.0,critical,#FF4B4B
866189247ffffff,3,105,12.8702136,77.6536332,"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",0,19,10.0,105.0,critical,#FF4B4B
866189247ffffff,3,105,12.8702136,77.6536332,"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",1,15,10.0,105.0,critical,#FF4B4B
866189247ffffff,3,105,12.8702136,77.6536332,"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",2,15,10.0,105.0,critical,#FF4B4B
866189247ffffff,3,105,12.8702136,77.6536332,"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",3,9,10.0,105.0,critical,#FF4B4B
866189247ffffff,3,105,12.8702136,77.6536332,"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",4,9,10.0,105.0,critical,#FF4B4B
866189247ffffff,3,105,12.8702136,77.6536332,"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",5,5,10.0,105.0,critical,#FF4B4B
866189247ffffff,3,105,12.8702136,77.6536332,"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",6,33,10.0,105.0,critical,#FF4B4B
866189247ffffff,4,490,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0,27,10.0,490.0,critical,#FF4B4B
866189247ffffff,4,490,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,43,10.0,490.0,critical,#FF4B4B
866189247ffffff,4,490,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,51,10.0,490.0,critical,#FF4B4B
866189247ffffff,4,490,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",3,86,10.0,490.0,critical,#FF4B4B
866189247ffffff,4,490,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",4,36,10.0,490.0,critical,#FF4B4B
866189247ffffff,4,490,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",5,103,10.0,490.0,critical,#FF4B4B
866189247ffffff,4,490,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",6,144,10.0,490.0,critical,#FF4B4B
866189247ffffff,5,1039,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",0,104,10.0,1039.0,critical,#FF4B4B
866189247ffffff,5,1039,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",1,136,10.0,1039.0,critical,#FF4B4B
866189247ffffff,5,1039,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2,123,10.0,1039.0,critical,#FF4B4B
866189247ffffff,5,1039,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",3,158,10.0,1039.0,critical,#FF4B4B
866189247ffffff,5,1039,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",4,152,10.0,1039.0,critical,#FF4B4B
866189247ffffff,5,1039,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",5,173,10.0,1039.0,critical,#FF4B4B
866189247ffffff,5,1039,12.9033026,77.625017,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",6,193,10.0,1039.0,critical,#FF4B4B
866189247ffffff,6,980,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",0,109,10.0,980.0,critical,#FF4B4B
866189247ffffff,6,980,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",1,146,10.0,980.0,critical,#FF4B4B
866189247ffffff,6,980,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",2,94,10.0,980.0,critical,#FF4B4B
866189247ffffff,6,980,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",3,159,10.0,980.0,critical,#FF4B4B
866189247ffffff,6,980,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",4,179,10.0,980.0,critical,#FF4B4B
866189247ffffff,6,980,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",5,158,10.0,980.0,critical,#FF4B4B
866189247ffffff,6,980,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",6,135,10.0,980.0,critical,#FF4B4B
866189247ffffff,7,939,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",0,78,10.0,939.0,critical,#FF4B4B
866189247ffffff,7,939,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",1,205,10.0,939.0,critical,#FF4B4B
866189247ffffff,7,939,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2,73,10.0,939.0,critical,#FF4B4B
866189247ffffff,7,939,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",3,68,10.0,939.0,critical,#FF4B4B
866189247ffffff,7,939,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",4,149,10.0,939.0,critical,#FF4B4B
866189247ffffff,7,939,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",5,130,10.0,939.0,critical,#FF4B4B
866189247ffffff,7,939,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",6,236,10.0,939.0,critical,#FF4B4B
866189247ffffff,8,676,12.912504769635532,77.63381218775751,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0,67,10.0,676.0,critical,#FF4B4B
866189247ffffff,8,676,12.912504769635532,77.63381218775751,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,83,10.0,676.0,critical,#FF4B4B
866189247ffffff,8,676,12.912504769635532,77.63381218775751,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,72,10.0,676.0,critical,#FF4B4B
866189247ffffff,8,676,12.912504769635532,77.63381218775751,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",3,66,10.0,676.0,critical,#FF4B4B
866189247ffffff,8,676,12.912504769635532,77.63381218775751,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",4,118,10.0,676.0,critical,#FF4B4B
866189247ffffff,8,676,12.912504769635532,77.63381218775751,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",5,101,10.0,676.0,critical,#FF4B4B
866189247ffffff,8,676,12.912504769635532,77.63381218775751,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",6,169,10.0,676.0,critical,#FF4B4B
866189247ffffff,9,258,12.9116238,77.6262592,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0,38,10.0,258.0,critical,#FF4B4B
