h3_cell,hour,violation_count,lat,lon,location,day_of_week,baseline_count,speed_drop,ccis,status,color
89618920923ffff,23,1051,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0,189,10.0,1051.0,critical,#FF4B4B
89618920923ffff,23,1051,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,146,10.0,1051.0,critical,#FF4B4B
89618920923ffff,23,1051,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,235,10.0,1051.0,critical,#FF4B4B
89618920923ffff,23,1051,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,248,10.0,1051.0,critical,#FF4B4B
89618920923ffff,23,1051,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,233,10.0,1051.0,critical,#FF4B4B
89618920927ffff,0,142,12.9331453,77.6888581,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,3,10.0,142.0,critical,#FF4B4B
89618920927ffff,0,142,12.9331453,77.6888581,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,8,10.0,142.0,critical,#FF4B4B
89618920927ffff,0,142,12.9331453,77.6888581,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,94,5.11,72.56,critical,#FF4B4B
89618920927ffff,0,142,12.9331453,77.6888581,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,32,10.0,142.0,critical,#FF4B4B
89618920927ffff,0,142,12.9331453,77.6888581,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",5,5,10.0,142.0,critical,#FF4B4B
89618920927ffff,1,101,12.9326789,77.6883748,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",1,14,10.0,101.0,critical,#FF4B4B
89618920927ffff,1,101,12.9326789,77.6883748,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2,30,10.0,101.0,critical,#FF4B4B
89618920927ffff,1,101,12.9326789,77.6883748,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,36,10.0,101.0,critical,#FF4B4B
89618920927ffff,1,101,12.9326789,77.6883748,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",4,14,10.0,101.0,critical,#FF4B4B
89618920927ffff,1,101,12.9326789,77.6883748,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",5,7,10.0,101.0,critical,#FF4B4B
89618920927ffff,2,211,12.9329383,77.6880875,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",1,49,10.0,211.0,critical,#FF4B4B
89618920927ffff,2,211,12.9329383,77.6880875,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2,32,10.0,211.0,critical,#FF4B4B
89618920927ffff,2,211,12.9329383,77.6880875,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,93,10.0,211.0,critical,#FF4B4B
89618920927ffff,2,211,12.9329383,77.6880875,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",4,28,10.0,211.0,critical,#FF4B4B
89618920927ffff,2,211,12.9329383,77.6880875,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",5,9,10.0,211.0,critical,#FF4B4B
89618920927ffff,3,46,12.9329265,77.6883027,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,7,10.0,46.0,critical,#FF4B4B
89618920927ffff,3,46,12.9329265,77.6883027,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,13,10.0,46.0,critical,#FF4B4B
89618920927ffff,3,46,12.9329265,77.6883027,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,20,10.0,46.0,critical,#FF4B4B
89618920927ffff,3,46,12.9329265,77.6883027,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,3,10.0,46.0,critical,#FF4B4B
89618920927ffff,3,46,12.9329265,77.6883027,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",5,3,10.0,46.0,critical,#FF4B4B
89618920927ffff,4,64,12.9327393,77.6885112,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",1,4,10.0,64.0,critical,#FF4B4B
89618920927ffff,4,64,12.9327393,77.6885112,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2,34,8.82,56.45,critical,#FF4B4B
89618920927ffff,4,64,12.9327393,77.6885112,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,12,10.0,64.0,critical,#FF4B4B
89618920927ffff,4,64,12.9327393,77.6885112,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",4,10,10.0,64.0,critical,#FF4B4B
89618920927ffff,4,64,12.9327393,77.6885112,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",5,4,10.0,64.0,critical,#FF4B4B
89618920927ffff,5,137,12.9327746,77.6882305,"Outer Ring Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,21,10.0,137.0,critical,#FF4B4B
89618920927ffff,5,137,12.9327746,77.6882305,"Outer Ring Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",2,19,10.0,137.0,critical,#FF4B4B
89618920927ffff,5,137,12.9327746,77.6882305,"Outer Ring Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",3,79,7.34,100.56,critical,#FF4B4B
89618920927ffff,5,137,12.9327746,77.6882305,"Outer Ring Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",4,16,10.0,137.0,critical,#FF4B4B
89618920927ffff,5,137,12.9327746,77.6882305,"Outer Ring Road, Devarabeesanahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",5,2,10.0,137.0,critical,#FF4B4B
89618920927ffff,6,19,12.932905058986131,77.68860053157704,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,2,10.0,19.0,critical,#FF4B4B
89618920927ffff,6,19,12.932905058986131,77.68860053157704,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,9,10.0,19.0,critical,#FF4B4B
89618920927ffff,6,19,12.932905058986131,77.68860053157704,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,3,10.0,19.0,critical,#FF4B4B
89618920927ffff,6,19,12.932905058986131,77.68860053157704,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,5,10.0,19.0,critical,#FF4B4B
89618920927ffff,7,8,12.9328984,77.6881869,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",1,1,10.0,8.0,critical,#FF4B4B
89618920927ffff,7,8,12.9328984,77.6881869,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,5,6.0,4.8,monitor,#FFA500
89618920927ffff,7,8,12.9328984,77.6881869,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",4,1,10.0,8.0,critical,#FF4B4B
89618920927ffff,7,8,12.9328984,77.6881869,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",5,1,10.0,8.0,critical,#FF4B4B
89618920927ffff,8,3,12.9315878,77.6862622,"Devarabisanahalli Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",5,3,0.0,0.0,green,#00CC66
89618920927ffff,19,2,12.932585273838365,77.68850974537892,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2,1,10.0,2.0,green,#00CC66
89618920927ffff,19,2,12.932585273838365,77.68850974537892,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,1,10.0,2.0,green,#00CC66
89618920927ffff,20,7,12.9331628,77.6888769,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0,1,10.0,7.0,critical,#FF4B4B
89618920927ffff,20,7,12.9331628,77.6888769,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,1,10.0,7.0,critical,#FF4B4B
89618920927ffff,20,7,12.9331628,77.6888769,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,5,4.0,2.8,green,#00CC66
89618920927ffff,21,24,12.9324557,77.6888742,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",0,2,10.0,24.0,critical,#FF4B4B
89618920927ffff,21,24,12.9324557,77.6888742,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",1,1,10.0,24.0,critical,#FF4B4B
89618920927ffff,21,24,12.9324557,77.6888742,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2,12,10.0,24.0,critical,#FF4B4B
89618920927ffff,21,24,12.9324557,77.6888742,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,1,10.0,24.0,critical,#FF4B4B
89618920927ffff,21,24,12.9324557,77.6888742,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",4,8,10.0,24.0,critical,#FF4B4B
89618920927ffff,22,39,12.9320179,77.6882543,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",0,5,10.0,39.0,critical,#FF4B4B
89618920927ffff,22,39,12.9320179,77.6882543,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",1,11,10.0,39.0,critical,#FF4B4B
89618920927ffff,22,39,12.9320179,77.6882543,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2,20,9.5,37.05,critical,#FF4B4B
89618920927ffff,22,39,12.9320179,77.6882543,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,3,10.0,39.0,critical,#FF4B4B
89618920927ffff,23,77,12.9326631,77.6884279,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",0,4,10.0,77.0,critical,#FF4B4B
89618920927ffff,23,77,12.9326631,77.6884279,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",1,12,10.0,77.0,critical,#FF4B4B
89618920927ffff,23,77,12.9326631,77.6884279,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",2,54,4.26,32.8,critical,#FF4B4B
89618920927ffff,23,77,12.9326631,77.6884279,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,6,10.0,77.0,critical,#FF4B4B
89618920927ffff,23,77,12.9326631,77.6884279,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",4,1,10.0,77.0,critical,#FF4B4B
8961892092bffff,0,107,12.9364486,77.6927657,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,27,10.0,107.0,critical,#FF4B4B
8961892092bffff,0,107,12.9364486,77.6927657,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,41,10.0,107.0,critical,#FF4B4B
8961892092bffff,0,107,12.9364486,77.6927657,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,15,10.0,107.0,critical,#FF4B4B
8961892092bffff,0,107,12.9364486,77.6927657,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,16,10.0,107.0,critical,#FF4B4B
8961892092bffff,0,107,12.9364486,77.6927657,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",5,8,10.0,107.0,critical,#FF4B4B
8961892092bffff,1,22,12.9363518,77.6927518,"Embassy Tech Square Main Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,10,10.0,22.0,critical,#FF4B4B
8961892092bffff,1,22,12.9363518,77.6927518,"Embassy Tech Square Main Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,9,10.0,22.0,critical,#FF4B4B
8961892092bffff,1,22,12.9363518,77.6927518,"Embassy Tech Square Main Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,2,10.0,22.0,critical,#FF4B4B
8961892092bffff,1,22,12.9363518,77.6927518,"Embassy Tech Square Main Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,1,10.0,22.0,critical,#FF4B4B
8961892092bffff,2,55,12.9363525,77.6924106,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,5,10.0,55.0,critical,#FF4B4B
8961892092bffff,2,55,12.9363525,77.6924106,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,15,10.0,55.0,critical,#FF4B4B
8961892092bffff,2,55,12.9363525,77.6924106,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,22,10.0,55.0,critical,#FF4B4B
8961892092bffff,2,55,12.9363525,77.6924106,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,11,10.0,55.0,critical,#FF4B4B
8961892092bffff,2,55,12.9363525,77.6924106,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",5,2,10.0,55.0,critical,#FF4B4B
8961892092bffff,3,41,12.9353572,77.6901283,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,14,10.0,41.0,critical,#FF4B4B
8961892092bffff,3,41,12.9353572,77.6901283,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,23,7.83,32.1,critical,#FF4B4B
8961892092bffff,3,41,12.9353572,77.6901283,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,3,10.0,41.0,critical,#FF4B4B
8961892092bffff,3,41,12.9353572,77.6901283,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,1,10.0,41.0,critical,#FF4B4B
8961892092bffff,4,31,12.9350897,77.6905501,"Outer Ring Road, Bellanduru, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,3,10.0,31.0,critical,#FF4B4B
8961892092bffff,4,31,12.9350897,77.6905501,"Outer Ring Road, Bellanduru, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",2,5,10.0,31.0,critical,#FF4B4B
8961892092bffff,4,31,12.9350897,77.6905501,"Outer Ring Road, Bellanduru, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",3,3,10.0,31.0,critical,#FF4B4B
8961892092bffff,4,31,12.9350897,77.6905501,"Outer Ring Road, Bellanduru, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",4,8,10.0,31.0,critical,#FF4B4B
8961892092bffff,4,31,12.9350897,77.6905501,"Outer Ring Road, Bellanduru, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",5,12,10.0,31.0,critical,#FF4B4B
8961892092bffff,5,47,12.937057739734772,77.69247942820374,"Outer Ring Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,19,10.0,47.0,critical,#FF4B4B
8961892092bffff,5,47,12.937057739734772,77.69247942820374,"Outer Ring Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,6,10.0,47.0,critical,#FF4B4B
8961892092bffff,5,47,12.937057739734772,77.69247942820374,"Outer Ring Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,3,10.0,47.0,critical,#FF4B4B
8961892092bffff,5,47,12.937057739734772,77.69247942820374,"Outer Ring Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,1,10.0,47.0,critical,#FF4B4B
8961892092bffff,5,47,12.937057739734772,77.69247942820374,"Outer Ring Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",5,18,10.0,47.0,critical,#FF4B4B
8961892092bffff,6,29,12.935296456600003,77.69078979,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,13,10.0,29.0,critical,#FF4B4B
8961892092bffff,6,29,12.935296456600003,77.69078979,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,2,10.0,29.0,critical,#FF4B4B
8961892092bffff,6,29,12.935296456600003,77.69078979,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,5,10.0,29.0,critical,#FF4B4B
8961892092bffff,6,29,12.935296456600003,77.69078979,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,8,10.0,29.0,critical,#FF4B4B
8961892092bffff,6,29,12.935296456600003,77.69078979,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",5,1,10.0,29.0,critical,#FF4B4B
8961892092bffff,7,2,12.9352244,77.6908065,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,1,10.0,2.0,green,#00CC66
8961892092bffff,7,2,12.9352244,77.6908065,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,1,10.0,2.0,green,#00CC66
8961892092bffff,8,4,12.9351237,77.690288,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,4,0.0,0.0,green,#00CC66
8961892092bffff,19,11,12.9364483,77.6924933,"Outer Ring Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0,5,10.0,11.0,critical,#FF4B4B
8961892092bffff,19,11,12.9364483,77.6924933,"Outer Ring Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,4,10.0,11.0,critical,#FF4B4B
8961892092bffff,19,11,12.9364483,77.6924933,"Outer Ring Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,2,10.0,11.0,critical,#FF4B4B
8961892092bffff,20,52,12.9365214,77.6925596,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0,15,10.0,52.0,critical,#FF4B4B
8961892092bffff,20,52,12.9365214,77.6925596,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,13,10.0,52.0,critical,#FF4B4B
8961892092bffff,20,52,12.9365214,77.6925596,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,4,10.0,52.0,critical,#FF4B4B
8961892092bffff,20,52,12.9365214,77.6925596,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,17,10.0,52.0,critical,#FF4B4B
8961892092bffff,20,52,12.9365214,77.6925596,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,3,10.0,52.0,critical,#FF4B4B
8961892092bffff,21,161,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0,48,10.0,161.0,critical,#FF4B4B
8961892092bffff,21,161,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,34,10.0,161.0,critical,#FF4B4B
8961892092bffff,21,161,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,4,10.0,161.0,critical,#FF4B4B
8961892092bffff,21,161,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,65,10.0,161.0,critical,#FF4B4B
8961892092bffff,21,161,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,9,10.0,161.0,critical,#FF4B4B
8961892092bffff,21,161,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",6,1,10.0,161.0,critical,#FF4B4B
8961892092bffff,22,351,12.936441,77.6925136,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0,87,10.0,351.0,critical,#FF4B4B
8961892092bffff,22,351,12.936441,77.6925136,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,87,10.0,351.0,critical,#FF4B4B
8961892092bffff,22,351,12.936441,77.6925136,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,77,10.0,351.0,critical,#FF4B4B
8961892092bffff,22,351,12.936441,77.6925136,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,57,10.0,351.0,critical,#FF4B4B
8961892092bffff,22,351,12.936441,77.6925136,"Embassy Tech Square Main Road, Salarpuria Sattva Premia, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,43,10.0,351.0,critical,#FF4B4B
8961892092bffff,23,249,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0,40,10.0,249.0,critical,#FF4B4B
8961892092bffff,23,249,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,72,10.0,249.0,critical,#FF4B4B
8961892092bffff,23,249,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,73,10.0,249.0,critical,#FF4B4B
8961892092bffff,23,249,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",3,35,10.0,249.0,critical,#FF4B4B
8961892092bffff,23,249,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,27,10.0,249.0,critical,#FF4B4B
8961892092bffff,23,249,12.9357821,77.6917861,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",6,2,10.0,249.0,critical,#FF4B4B
8961892092fffff,0,3,12.9347199,77.6888414,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,2,5.0,1.5,green,#00CC66
8961892092fffff,0,3,12.9347199,77.6888414,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",5,1,10.0,3.0,green,#00CC66
8961892092fffff,2,6,12.9338743,77.6891819,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,4,5.0,3.0,green,#00CC66
8961892092fffff,2,6,12.9338743,77.6891819,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",2,1,10.0,6.0,monitor,#FFA500
8961892092fffff,2,6,12.9338743,77.6891819,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,1,10.0,6.0,monitor,#FFA500
8961892092fffff,4,3,12.9356825,77.6896378,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",5,3,0.0,0.0,green,#00CC66
8961892092fffff,5,8,12.9339526,77.6891613,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",1,3,10.0,8.0,critical,#FF4B4B
8961892092fffff,5,8,12.9339526,77.6891613,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",4,1,10.0,8.0,critical,#FF4B4B
